x-axis,1,2,3
second,Volt,Volt,Volt
-4.9000E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-4.8900E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.8800E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-4.8700E-06,+22.6250000000E+00,-143.7500007E-03,+737.5001907E-03
-4.8600E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-4.8500E-06,+22.6250000000E+00,-206.2500007E-03,+737.5001907E-03
-4.8400E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-4.8300E-06,+22.6250000000E+00,-237.5000007E-03,+675.0001907E-03
-4.8200E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-4.8100E-06,+22.6250000000E+00,-268.7500007E-03,+737.5001907E-03
-4.8000E-06,+22.6250000000E+00,-268.7500007E-03,+737.5001907E-03
-4.7900E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.7800E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-4.7700E-06,+22.6250000000E+00,-237.5000007E-03,+675.0001907E-03
-4.7600E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-4.7500E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.7400E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-4.7300E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.7200E-06,+23.2500000000E+00,-206.2500007E-03,+675.0001907E-03
-4.7100E-06,+22.6250000000E+00,-206.2500007E-03,+737.5001907E-03
-4.7000E-06,+22.6250000000E+00,-175.0000007E-03,+737.5001907E-03
-4.6900E-06,+23.2500000000E+00,-175.0000007E-03,+737.5001907E-03
-4.6800E-06,+23.2500000000E+00,-175.0000007E-03,+675.0001907E-03
-4.6700E-06,+23.2500000000E+00,-143.7500007E-03,+737.5001907E-03
-4.6600E-06,+22.6250000000E+00,-175.0000007E-03,+737.5001907E-03
-4.6500E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-4.6400E-06,+22.6250000000E+00,-237.5000007E-03,+800.0001907E-03
-4.6300E-06,+22.6250000000E+00,-206.2500007E-03,+675.0001907E-03
-4.6200E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-4.6100E-06,+23.2500000000E+00,-237.5000007E-03,+737.5001907E-03
-4.6000E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-4.5900E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.5800E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.5700E-06,+22.6250000000E+00,-237.5000007E-03,+675.0001907E-03
-4.5600E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.5500E-06,+22.6250000000E+00,-237.5000007E-03,+675.0001907E-03
-4.5400E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-4.5300E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-4.5200E-06,+23.2500000000E+00,-112.5000007E-03,+737.5001907E-03
-4.5100E-06,+23.2500000000E+00,-112.5000007E-03,+675.0001907E-03
-4.5000E-06,+22.6250000000E+00,-81.2500007E-03,+800.0001907E-03
-4.4900E-06,+22.6250000000E+00,-143.7500007E-03,+800.0001907E-03
-4.4800E-06,+23.2500000000E+00,-143.7500007E-03,+675.0001907E-03
-4.4700E-06,+22.6250000000E+00,-175.0000007E-03,+675.0001907E-03
-4.4600E-06,+22.6250000000E+00,-206.2500007E-03,+800.0001907E-03
-4.4500E-06,+22.6250000000E+00,-268.7500007E-03,+737.5001907E-03
-4.4400E-06,+23.2500000000E+00,-237.5000007E-03,+675.0001907E-03
-4.4300E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.4200E-06,+22.6250000000E+00,-206.2500007E-03,+737.5001907E-03
-4.4100E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.4000E-06,+22.6250000000E+00,-206.2500007E-03,+737.5001907E-03
-4.3900E-06,+22.6250000000E+00,-206.2500007E-03,+675.0001907E-03
-4.3800E-06,+23.2500000000E+00,-206.2500007E-03,+737.5001907E-03
-4.3700E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.3600E-06,+22.6250000000E+00,-237.5000007E-03,+737.5001907E-03
-4.3500E-06,+23.2500000000E+00,-425.0000007E-03,+800.0001907E-03
-4.3400E-06,+22.6250000000E+00,-143.7500007E-03,+737.5001907E-03
-4.3300E-06,+9.5000000001E+00,-268.7500007E-03,+675.0001907E-03
-4.3200E-06,+5.1250000000E+00,-18.7500007E-03,+675.0001907E-03
-4.3100E-06,+3.8750000000E+00,-362.5000007E-03,+612.5001907E-03
-4.3000E-06,+3.2500000000E+00,-143.7500007E-03,+675.0001907E-03
-4.2900E-06,+2.6250000000E+00,-268.7500007E-03,+675.0001907E-03
-4.2800E-06,+2.6250000000E+00,+74.9999993E-03,+675.0001907E-03
-4.2700E-06,+2.0000000000E+00,-143.7500007E-03,+550.0001907E-03
-4.2600E-06,+2.0000000000E+00,-143.7500007E-03,+550.0001907E-03
-4.2500E-06,+1.3750000000E+00,-393.7500007E-03,+612.5001907E-03
-4.2400E-06,+1.3750000000E+00,-143.7500007E-03,+612.5001907E-03
-4.2300E-06,+1.3750000000E+00,-268.7500007E-03,+675.0001907E-03
-4.2200E-06,+1.3750000000E+00,-143.7500007E-03,+612.5001907E-03
-4.2100E-06,+750.0000000E-03,-331.2500007E-03,+612.5001907E-03
-4.2000E-06,+1.3750000000E+00,-206.2500007E-03,+550.0001907E-03
-4.1900E-06,+750.0000000E-03,-331.2500007E-03,+425.0001907E-03
-4.1800E-06,+1.3750000000E+00,-175.0000007E-03,-699.9998093E-03
-4.1700E-06,+750.0000000E-03,-331.2500007E-03,-2.3249998093E+00
-4.1600E-06,+750.0000000E-03,-175.0000007E-03,-3.6374998093E+00
-4.1500E-06,+750.0000000E-03,-237.5000007E-03,-4.0749998093E+00
-4.1400E-06,+1.3750000000E+00,-143.7500007E-03,-3.2624998093E+00
-4.1300E-06,+750.0000000E-03,-237.5000007E-03,-2.0124998093E+00
-4.1200E-06,+750.0000000E-03,-175.0000007E-03,-887.4998093E-03
-4.1100E-06,+750.0000000E-03,-237.5000007E-03,-74.9998093E-03
-4.1000E-06,+1.3750000000E+00,-237.5000007E-03,+237.5001907E-03
-4.0900E-06,+1.3750000000E+00,-300.0000007E-03,+112.5001907E-03
-4.0800E-06,+750.0000000E-03,-268.7500007E-03,-387.4998093E-03
-4.0700E-06,+125.0000000E-03,-300.0000007E-03,-1.0749998093E+00
-4.0600E-06,+750.0000000E-03,-237.5000007E-03,-1.7624998093E+00
-4.0500E-06,+750.0000000E-03,-237.5000007E-03,-2.1374998093E+00
-4.0400E-06,+1.3750000000E+00,-206.2500007E-03,-2.1999998093E+00
-4.0300E-06,+750.0000000E-03,-206.2500007E-03,-1.8249998093E+00
-4.0200E-06,+1.3750000000E+00,-237.5000007E-03,-1.3874998093E+00
-4.0100E-06,+750.0000000E-03,-268.7500007E-03,-949.9998093E-03
-4.0000E-06,+125.0000000E-03,-300.0000007E-03,-699.9998093E-03
-3.9900E-06,+750.0000000E-03,-237.5000007E-03,-637.4998093E-03
-3.9800E-06,+750.0000000E-03,-206.2500007E-03,-824.9998093E-03
-3.9700E-06,+750.0000000E-03,-206.2500007E-03,-1.0749998093E+00
-3.9600E-06,+125.0000000E-03,-175.0000007E-03,-1.3249998093E+00
-3.9500E-06,+125.0000000E-03,-112.5000007E-03,-1.5124998093E+00
-3.9400E-06,+750.0000000E-03,-143.7500007E-03,-1.5749998093E+00
-3.9300E-06,+1.3750000000E+00,-175.0000007E-03,-1.4499998093E+00
-3.9200E-06,+1.3750000000E+00,-206.2500007E-03,-1.3249998093E+00
-3.9100E-06,+750.0000000E-03,-237.5000007E-03,-1.1374998093E+00
-3.9000E-06,+750.0000000E-03,-300.0000007E-03,-1.0124998093E+00
-3.8900E-06,+750.0000000E-03,-268.7500007E-03,-949.9998093E-03
-3.8800E-06,+750.0000000E-03,-268.7500007E-03,-1.0124998093E+00
-3.8700E-06,+750.0000000E-03,-268.7500007E-03,-1.0749998093E+00
-3.8600E-06,+750.0000000E-03,-268.7500007E-03,-1.1374998093E+00
-3.8500E-06,+125.0000000E-03,-300.0000007E-03,-1.2624998093E+00
-3.8400E-06,+1.3750000000E+00,-300.0000007E-03,-1.3249998093E+00
-3.8300E-06,+750.0000000E-03,-300.0000007E-03,-1.3249998093E+00
-3.8200E-06,+750.0000000E-03,-300.0000007E-03,-1.2624998093E+00
-3.8100E-06,+750.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.8000E-06,+750.0000000E-03,-268.7500007E-03,-1.1374998093E+00
-3.7900E-06,+750.0000000E-03,-237.5000007E-03,-1.1374998093E+00
-3.7800E-06,+750.0000000E-03,-175.0000007E-03,-1.1999998093E+00
-3.7700E-06,+750.0000000E-03,-175.0000007E-03,-1.1999998093E+00
-3.7600E-06,+750.0000000E-03,-175.0000007E-03,-1.1999998093E+00
-3.7500E-06,+750.0000000E-03,-143.7500007E-03,-1.1999998093E+00
-3.7400E-06,+750.0000000E-03,-206.2500007E-03,-1.2624998093E+00
-3.7300E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-3.7200E-06,+1.3750000000E+00,-300.0000007E-03,-1.1999998093E+00
-3.7100E-06,+125.0000000E-03,-237.5000007E-03,-1.1374998093E+00
-3.7000E-06,+750.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.6900E-06,+750.0000000E-03,-300.0000007E-03,-1.1999998093E+00
-3.6800E-06,+1.3750000000E+00,-300.0000007E-03,-1.1999998093E+00
-3.6700E-06,+750.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.6600E-06,+750.0000000E-03,-300.0000007E-03,-1.1999998093E+00
-3.6500E-06,+750.0000000E-03,-300.0000007E-03,-1.1999998093E+00
-3.6400E-06,+1.3750000000E+00,-300.0000007E-03,-1.1999998093E+00
-3.6300E-06,+125.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.6200E-06,+125.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.6100E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.6000E-06,+1.3750000000E+00,-206.2500007E-03,-1.1999998093E+00
-3.5900E-06,+750.0000000E-03,-175.0000007E-03,-1.1999998093E+00
-3.5800E-06,+750.0000000E-03,-143.7500007E-03,-1.1374998093E+00
-3.5700E-06,+750.0000000E-03,-206.2500007E-03,-1.1999998093E+00
-3.5600E-06,+750.0000000E-03,-268.7500007E-03,-1.1374998093E+00
-3.5500E-06,+750.0000000E-03,-300.0000007E-03,-1.1999998093E+00
-3.5400E-06,+750.0000000E-03,-331.2500007E-03,-1.1999998093E+00
-3.5300E-06,+750.0000000E-03,-362.5000007E-03,-1.1999998093E+00
-3.5200E-06,+750.0000000E-03,-268.7500007E-03,-1.1374998093E+00
-3.5100E-06,+750.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.5000E-06,+750.0000000E-03,-206.2500007E-03,-1.1999998093E+00
-3.4900E-06,+1.3750000000E+00,-237.5000007E-03,-1.1374998093E+00
-3.4800E-06,+1.3750000000E+00,-206.2500007E-03,-1.1999998093E+00
-3.4700E-06,+750.0000000E-03,-237.5000007E-03,-1.1374998093E+00
-3.4600E-06,+750.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.4500E-06,+750.0000000E-03,-362.5000007E-03,-1.1999998093E+00
-3.4400E-06,+1.3750000000E+00,-300.0000007E-03,-1.1374998093E+00
-3.4300E-06,+125.0000000E-03,-300.0000007E-03,-1.1374998093E+00
-3.4200E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.4100E-06,+750.0000000E-03,-175.0000007E-03,-1.1999998093E+00
-3.4000E-06,+1.3750000000E+00,-143.7500007E-03,-1.1999998093E+00
-3.3900E-06,+125.0000000E-03,-112.5000007E-03,-1.2624998093E+00
-3.3800E-06,+1.3750000000E+00,-143.7500007E-03,-1.1999998093E+00
-3.3700E-06,+750.0000000E-03,-175.0000007E-03,-1.1999998093E+00
-3.3600E-06,+1.3750000000E+00,-206.2500007E-03,-1.1374998093E+00
-3.3500E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.3400E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.3300E-06,+750.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.3200E-06,+750.0000000E-03,-206.2500007E-03,-1.1999998093E+00
-3.3100E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.3000E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.2900E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-3.2800E-06,+1.3750000000E+00,-268.7500007E-03,-1.1999998093E+00
-3.2700E-06,+750.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.2600E-06,+1.3750000000E+00,-300.0000007E-03,-1.1999998093E+00
-3.2500E-06,+750.0000000E-03,-331.2500007E-03,-1.2624998093E+00
-3.2400E-06,+750.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-3.2300E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.2200E-06,+1.3750000000E+00,-206.2500007E-03,-1.1999998093E+00
-3.2100E-06,+750.0000000E-03,-175.0000007E-03,-1.1999998093E+00
-3.2000E-06,+750.0000000E-03,-143.7500007E-03,-1.1999998093E+00
-3.1900E-06,+750.0000000E-03,-206.2500007E-03,-1.1999998093E+00
-3.1800E-06,+1.3750000000E+00,-175.0000007E-03,-1.1999998093E+00
-3.1700E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.1600E-06,+125.0000000E-03,-206.2500007E-03,-1.1999998093E+00
-3.1500E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.1400E-06,+750.0000000E-03,-206.2500007E-03,-1.1999998093E+00
-3.1300E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.1200E-06,+1.3750000000E+00,-206.2500007E-03,-1.1999998093E+00
-3.1100E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.1000E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.0900E-06,+750.0000000E-03,-268.7500007E-03,-1.2624998093E+00
-3.0800E-06,+1.3750000000E+00,-300.0000007E-03,-1.1999998093E+00
-3.0700E-06,+125.0000000E-03,-268.7500007E-03,-1.2624998093E+00
-3.0600E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.0500E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-3.0400E-06,+750.0000000E-03,-206.2500007E-03,-1.1999998093E+00
-3.0300E-06,+750.0000000E-03,-175.0000007E-03,-1.1999998093E+00
-3.0200E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-3.0100E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-3.0000E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-2.9900E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-2.9800E-06,+750.0000000E-03,-300.0000007E-03,-1.1999998093E+00
-2.9700E-06,+750.0000000E-03,-300.0000007E-03,-1.2624998093E+00
-2.9600E-06,+750.0000000E-03,-268.7500007E-03,-1.1999998093E+00
-2.9500E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-2.9400E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-2.9300E-06,+750.0000000E-03,-206.2500007E-03,-1.1999998093E+00
-2.9200E-06,+750.0000000E-03,-206.2500007E-03,-1.1999998093E+00
-2.9100E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-2.9000E-06,+750.0000000E-03,-268.7500007E-03,-1.2624998093E+00
-2.8900E-06,+1.3750000000E+00,-268.7500007E-03,-1.1999998093E+00
-2.8800E-06,+750.0000000E-03,-237.5000007E-03,-1.1999998093E+00
-2.8700E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-2.8600E-06,+1.3750000000E+00,-206.2500007E-03,-1.2624998093E+00
-2.8500E-06,+125.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.8400E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.8300E-06,+750.0000000E-03,-143.7500007E-03,-1.1999998093E+00
-2.8200E-06,+1.3750000000E+00,-143.7500007E-03,-1.2624998093E+00
-2.8100E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.8000E-06,+1.3750000000E+00,-175.0000007E-03,-1.2624998093E+00
-2.7900E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.7800E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.7700E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.7600E-06,+1.3750000000E+00,-175.0000007E-03,-1.1999998093E+00
-2.7500E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.7400E-06,+1.3750000000E+00,-175.0000007E-03,-1.2624998093E+00
-2.7300E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-2.7200E-06,+1.3750000000E+00,-206.2500007E-03,-1.2624998093E+00
-2.7100E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-2.7000E-06,+750.0000000E-03,-206.2500007E-03,-1.2624998093E+00
-2.6900E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-2.6800E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.6700E-06,+750.0000000E-03,-175.0000007E-03,-1.3249998093E+00
-2.6600E-06,+750.0000000E-03,-206.2500007E-03,-1.2624998093E+00
-2.6500E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.6400E-06,+1.3750000000E+00,-175.0000007E-03,-1.2624998093E+00
-2.6300E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.6200E-06,+750.0000000E-03,-143.7500007E-03,-1.2624998093E+00
-2.6100E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.6000E-06,+750.0000000E-03,-143.7500007E-03,-1.2624998093E+00
-2.5900E-06,+1.3750000000E+00,-112.5000007E-03,-1.2624998093E+00
-2.5800E-06,+1.3750000000E+00,-143.7500007E-03,-1.2624998093E+00
-2.5700E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.5600E-06,+1.3750000000E+00,-206.2500007E-03,-1.2624998093E+00
-2.5500E-06,+750.0000000E-03,-237.5000007E-03,-1.2624998093E+00
-2.5400E-06,+1.3750000000E+00,-268.7500007E-03,-1.2624998093E+00
-2.5300E-06,+750.0000000E-03,-268.7500007E-03,-1.2624998093E+00
-2.5200E-06,+1.3750000000E+00,-268.7500007E-03,-1.2624998093E+00
-2.5100E-06,+750.0000000E-03,-206.2500007E-03,-1.3249998093E+00
-2.5000E-06,+750.0000000E-03,-206.2500007E-03,-1.2624998093E+00
-2.4900E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.4800E-06,+1.3750000000E+00,-112.5000007E-03,-1.3249998093E+00
-2.4700E-06,+750.0000000E-03,-112.5000007E-03,-1.2624998093E+00
-2.4600E-06,+750.0000000E-03,-143.7500007E-03,-1.2624998093E+00
-2.4500E-06,+1.3750000000E+00,-175.0000007E-03,-1.2624998093E+00
-2.4400E-06,+750.0000000E-03,-175.0000007E-03,-1.3249998093E+00
-2.4300E-06,+1.3750000000E+00,-143.7500007E-03,-1.3249998093E+00
-2.4200E-06,+125.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-2.4100E-06,+750.0000000E-03,-175.0000007E-03,-1.2624998093E+00
-2.4000E-06,+750.0000000E-03,-112.5000007E-03,-1.2624998093E+00
-2.3900E-06,+125.0000000E-03,-112.5000007E-03,-1.3249998093E+00
-2.3800E-06,+750.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-2.3700E-06,+750.0000000E-03,-175.0000007E-03,-1.3249998093E+00
-2.3600E-06,+1.3750000000E+00,-175.0000007E-03,-1.3249998093E+00
-2.3500E-06,+750.0000000E-03,-206.2500007E-03,-1.3249998093E+00
-2.3400E-06,+750.0000000E-03,-175.0000007E-03,-1.3249998093E+00
-2.3300E-06,+750.0000000E-03,-206.2500007E-03,-1.2624998093E+00
-2.3200E-06,+1.3750000000E+00,-175.0000007E-03,-1.2624998093E+00
-2.3100E-06,+750.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-2.3000E-06,+750.0000000E-03,-143.7500007E-03,-1.2624998093E+00
-2.2900E-06,+750.0000000E-03,-143.7500007E-03,-1.2624998093E+00
-2.2800E-06,+1.3750000000E+00,-175.0000007E-03,-1.3249998093E+00
-2.2700E-06,+750.0000000E-03,-143.7500007E-03,-1.2624998093E+00
-2.2600E-06,+750.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-2.2500E-06,+750.0000000E-03,-206.2500007E-03,-1.2624998093E+00
-2.2400E-06,+750.0000000E-03,-175.0000007E-03,-1.3249998093E+00
-2.2300E-06,+750.0000000E-03,-112.5000007E-03,-1.3249998093E+00
-2.2200E-06,+1.3750000000E+00,-112.5000007E-03,-1.3249998093E+00
-2.2100E-06,+750.0000000E-03,-112.5000007E-03,-1.3249998093E+00
-2.2000E-06,+1.3750000000E+00,-112.5000007E-03,-1.3249998093E+00
-2.1900E-06,+750.0000000E-03,-112.5000007E-03,-1.3249998093E+00
-2.1800E-06,+750.0000000E-03,-112.5000007E-03,-1.3249998093E+00
-2.1700E-06,+750.0000000E-03,-175.0000007E-03,-1.3249998093E+00
-2.1600E-06,+1.3750000000E+00,-206.2500007E-03,-1.3249998093E+00
-2.1500E-06,+750.0000000E-03,-175.0000007E-03,-1.3874998093E+00
-2.1400E-06,+750.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-2.1300E-06,+750.0000000E-03,-112.5000007E-03,-1.3249998093E+00
-2.1200E-06,+1.3750000000E+00,-81.2500007E-03,-1.3249998093E+00
-2.1100E-06,+125.0000000E-03,-112.5000007E-03,-1.3249998093E+00
-2.1000E-06,+750.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-2.0900E-06,+750.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-2.0800E-06,+750.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-2.0700E-06,+750.0000000E-03,-175.0000007E-03,-1.3874998093E+00
-2.0600E-06,+750.0000000E-03,-206.2500007E-03,-1.3249998093E+00
-2.0500E-06,+750.0000000E-03,-112.5000007E-03,-1.3249998093E+00
-2.0400E-06,+1.3750000000E+00,-18.7500007E-03,-1.3249998093E+00
-2.0300E-06,+750.0000000E-03,-18.7500007E-03,-1.3249998093E+00
-2.0200E-06,+750.0000000E-03,-50.0000007E-03,-1.3249998093E+00
-2.0100E-06,+750.0000000E-03,-81.2500007E-03,-1.2624998093E+00
-2.0000E-06,+1.3750000000E+00,-112.5000007E-03,-1.3249998093E+00
-1.9900E-06,+1.3750000000E+00,-143.7500007E-03,-1.3249998093E+00
-1.9800E-06,+750.0000000E-03,-206.2500007E-03,-1.3249998093E+00
-1.9700E-06,+750.0000000E-03,-237.5000007E-03,-1.3874998093E+00
-1.9600E-06,+1.3750000000E+00,-206.2500007E-03,-1.3249998093E+00
-1.9500E-06,+750.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-1.9400E-06,+1.3750000000E+00,-143.7500007E-03,-1.3874998093E+00
-1.9300E-06,+750.0000000E-03,-112.5000007E-03,-1.3249998093E+00
-1.9200E-06,+1.3750000000E+00,-50.0000007E-03,-1.3249998093E+00
-1.9100E-06,+750.0000000E-03,-81.2500007E-03,-1.3249998093E+00
-1.9000E-06,+750.0000000E-03,-143.7500007E-03,-1.3249998093E+00
-1.8900E-06,+750.0000000E-03,-175.0000007E-03,-1.3249998093E+00
-1.8800E-06,+1.3750000000E+00,-143.7500007E-03,-1.3874998093E+00
-1.8700E-06,+125.0000000E-03,-112.5000007E-03,-1.3874998093E+00
-1.8600E-06,+750.0000000E-03,-112.5000007E-03,-1.3874998093E+00
